empl_chge_lc2vs0_iate,school
-1.182703755601826,10.0
-1.4129850990417294,12.0
-1.7458671021527383,10.0
-1.766114266051169,10.0
-1.662272417243703,12.0
-1.4021891872423877,10.0
-1.5302562466517693,9.0
-1.3639173709034214,9.0
-2.2292201845637996,9.0
-1.1860106173613776,10.0
-1.8716970078933155,9.0
-1.5015976816998664,10.0
-1.7068472904741514,12.0
-1.514406417569734,8.0
-1.598940892183697,10.0
-1.336849948404403,9.0
-1.4954164142547313,10.0
-1.8788672043898933,10.0
-1.6374420120228668,10.0
-1.7698646337832302,8.0
-1.9288478144967072,9.0
-1.0243054355315024,8.0
-2.0874021294254836,9.0
-1.843555990102149,10.0
-2.0658476158331807,8.0
-1.0218022709463639,10.0
-2.3356768852019085,10.0
-1.0989665511370652,10.0
-1.393606323554705,12.0
-2.2257890889674403,9.0
-2.327697473659968,8.0
-1.6068151477378012,10.0
-0.8588491519684467,8.0
-0.9103662656924256,8.0
-1.1378627629304003,12.0
-2.1311460381248324,12.0
-1.8464914696303327,12.0
-2.2125561403836977,10.0
-1.7042521591301585,10.0
-0.6442457247339453,12.0
-1.9097046162252151,10.0
-1.4409504974342981,12.0
-2.2350566375518137,9.0
-1.8404524296704312,10.0
-1.2051831571455338,12.0
-1.6823099324990283,12.0
-0.8996310303460753,9.0
-1.8003278385827333,10.0
-2.3043945503223244,8.0
-0.8545075141489614,12.0
-1.7291801443271364,10.0
-1.702784282352011,10.0
-1.7231891770481291,9.0
-2.121573884677299,8.0
-1.1913460752386247,9.0
-2.0266122585397954,9.0
-2.008675239145611,9.0
-0.9281637262204306,12.0
-1.1637783351205462,8.0
-1.4210027291348981,12.0
-1.433950534802115,8.0
-1.7262758772083406,10.0
-1.0213599582676645,9.0
-1.6371003319180901,12.0
-2.302160009722117,9.0
-1.9055181725366857,9.0
-1.5999372466555564,12.0
-1.4377510069858594,12.0
-1.4047281599674208,12.0
-1.9715562347259201,9.0
-1.1859625471670905,10.0
-1.6272052545385738,10.0
-1.1025083449131474,10.0
-1.730013050965268,10.0
-2.309986378443238,9.0
-0.9808357215576703,9.0
-2.14658792295295,9.0
-2.099759383572702,8.0
-1.635204605357865,10.0
-0.8433328303302124,10.0
-2.2526698811429107,9.0
-1.916253719433465,10.0
-2.4743847119105324,9.0
-1.720326310621192,10.0
-1.9761848801942237,10.0
-1.4331610959029888,12.0
-1.367725750359245,12.0
-0.9791844381393648,12.0
-2.1375635455227457,10.0
-1.8758751546332253,12.0
-1.7487804983540343,10.0
-1.3752522644046274,9.0
-1.8145958151399686,12.0
-1.2156296384053769,10.0
-1.8873165018934928,10.0
-1.634920957526697,10.0
-1.93220105568026,10.0
-1.6312992352439082,12.0
-1.9800722129374604,8.0
-1.9510321078550605,9.0
-1.1201888269417075,12.0
-1.9710403972577626,8.0
-2.316921731920415,9.0
-1.5307414096684906,12.0
-1.6745776442948959,10.0
-0.8618474897863924,10.0
-1.976690701368033,9.0
-2.048175689970918,12.0
-2.261293323303214,10.0
-1.9757741208492203,12.0
-2.230573585624539,10.0
-2.3135656142790544,8.0
-0.9203403145402875,9.0
-1.4370017786255023,10.0
-0.9203141683461088,10.0
-1.3173066195771648,10.0
-1.761634136623544,12.0
-1.435332406283679,10.0
-1.4770305999849829,10.0
-2.203400452931014,9.0
-1.9219396465877838,12.0
-1.892103112729815,12.0
-2.058813136304363,10.0
-1.6840952860802856,8.0
-2.072129461389494,9.0
-1.589669892565051,12.0
-0.7134024760908142,8.0
-1.8272820796941651,10.0
-1.116007501333103,10.0
-2.4558964180828977,10.0
-2.0104861823700317,10.0
-1.6989819098584618,10.0
-1.1659389446299855,12.0
-1.198124093789539,10.0
-1.2034430162782452,10.0
-1.5038830316000196,9.0
-1.3629106399588178,10.0
-1.3339235841771138,10.0
-0.6935914110176573,9.0
-1.8670833758055663,10.0
-0.8512695041857208,9.0
-2.068997937707305,12.0
-1.596935549208722,10.0
-2.1463145749750807,8.0
-1.3346094261543047,10.0
-1.8525465804129357,12.0
-2.242104189314323,8.0
-2.2073369473327005,9.0
-1.2049582869312077,9.0
-1.3258829562807268,10.0
-0.8148200161009493,9.0
-1.8320325758526677,12.0
-1.933151706185336,10.0
-1.4644212105690848,10.0
-1.3400551092866912,10.0
-0.7589977012817212,10.0
-1.2613816730483323,12.0
-2.4343556469906575,8.0
-1.539713897229821,12.0
-1.5996554340018585,8.0
-1.7525277197863236,10.0
-1.3063903266733363,12.0
-1.4449705868633334,10.0
-1.3246442564517507,9.0
-1.788944246827874,12.0
-1.5653386399746647,12.0
-1.526742878702475,12.0
-1.4398158088651756,12.0
-2.2109477031155413,10.0
-1.5195434435860575,10.0
-1.232862477518649,9.0
-1.7479887675910617,10.0
-1.9421758307806645,8.0
-2.429399517623108,9.0
-1.1987511052323536,10.0
-1.7726040298279384,10.0
-0.8767951632174245,12.0
-1.3625975423476104,10.0
-1.8110994821336406,9.0
-1.1864192914415033,12.0
-1.5446255945489527,10.0
-2.26308999814008,8.0
-1.2094578241140765,12.0
-1.1493256419816538,9.0
-1.878382957748961,10.0
-2.356170309796568,10.0
-1.2973217414896272,12.0
-2.186612031666579,10.0
-1.8116723932748917,9.0
-1.82952818826115,12.0
-2.2368096452323605,9.0
-2.0433199163643105,10.0
-1.337726498835762,9.0
-1.883893849311092,12.0
-1.5506832112669382,9.0
-1.7756118638571914,10.0
-1.7715561262308004,10.0
-1.9794613672406758,9.0
-1.1689510602172835,10.0
-1.2847311707806301,10.0
-1.6327405900044711,12.0
-1.1748405727225675,12.0
-1.440507047211896,9.0
-1.6973031975444692,10.0
-1.9189749658524198,12.0
-2.040879221951116,10.0
-1.3773330962449404,12.0
-1.5627207829790746,10.0
-1.3874678518311874,12.0
-2.172483183630897,9.0
-1.9146010839681682,9.0
-1.2945502815127503,12.0
-0.6048479957703017,9.0
-1.9949704475679955,10.0
-1.97115856216945,10.0
-1.6137798906475795,10.0
-2.1478368722697625,10.0
-1.3349960876302625,12.0
-1.217098540455598,10.0
-0.9033234622360258,12.0
-1.8442838607573746,10.0
-1.7717533636163498,9.0
-1.5476644099865167,8.0
-1.0411593476060996,12.0
-2.334053315448498,9.0
-1.592887005588632,12.0
-1.9591990001020445,9.0
-1.2094976573840373,10.0
-1.4328223154474191,9.0
-1.6533176645391743,10.0
-1.7760903960803975,10.0
-2.4137742960462636,8.0
-1.25362552961949,10.0
-1.6783862322372995,12.0
