empl_chge_lc2vs0_iate,emplx1_4
-1.3054684137266945,2.0
-1.341240015602063,2.0
-1.182703755601826,2.0
-1.4129850990417294,2.0
-1.7458671021527383,2.0
-1.766114266051169,2.0
-1.662272417243703,2.0
-1.4021891872423877,2.0
-1.5302562466517693,2.0
-1.3639173709034214,1.0
-2.2292201845637996,1.0
-1.1860106173613776,2.0
-1.8716970078933155,2.0
-1.5015976816998664,2.0
-1.7068472904741514,1.0
-1.514406417569734,1.0
-1.598940892183697,2.0
-1.336849948404403,2.0
-1.4954164142547313,2.0
-1.8788672043898933,2.0
-1.6374420120228668,2.0
-1.7698646337832302,1.0
-1.9288478144967072,2.0
-1.0243054355315024,1.0
-2.0874021294254836,2.0
-1.843555990102149,2.0
-2.0658476158331807,2.0
-1.0218022709463639,2.0
-2.3356768852019085,3.0
-1.0989665511370652,2.0
-1.393606323554705,2.0
-2.2257890889674403,1.0
-2.327697473659968,2.0
-1.6068151477378012,1.0
-0.8588491519684467,2.0
-0.9103662656924256,2.0
-1.1378627629304003,2.0
-2.1311460381248324,2.0
-1.8464914696303327,1.0
-2.2125561403836977,2.0
-1.7042521591301585,1.0
-0.6442457247339453,3.0
-1.9097046162252151,2.0
-1.4409504974342981,2.0
-2.2350566375518137,2.0
-1.8404524296704312,2.0
-1.2051831571455338,1.0
-1.6823099324990283,2.0
-0.8996310303460753,2.0
-1.8003278385827333,1.0
-2.3043945503223244,2.0
-0.8545075141489614,1.0
-1.7291801443271364,3.0
-1.702784282352011,2.0
-1.7231891770481291,1.0
-2.121573884677299,1.0
-1.1913460752386247,2.0
-2.0266122585397954,1.0
-2.008675239145611,1.0
-0.9281637262204306,2.0
-1.1637783351205462,1.0
-1.4210027291348981,1.0
-1.433950534802115,1.0
-1.7262758772083406,2.0
-1.0213599582676645,1.0
-1.6371003319180901,2.0
-2.302160009722117,2.0
-1.9055181725366857,3.0
-1.5999372466555564,2.0
-1.4377510069858594,1.0
-1.4047281599674208,2.0
-1.9715562347259201,1.0
-1.1859625471670905,1.0
-1.6272052545385738,1.0
-1.1025083449131474,2.0
-1.730013050965268,1.0
-2.309986378443238,2.0
-0.9808357215576703,3.0
-2.14658792295295,1.0
-2.099759383572702,2.0
-1.635204605357865,1.0
-0.8433328303302124,2.0
-2.2526698811429107,2.0
-1.916253719433465,2.0
-2.4743847119105324,1.0
-1.720326310621192,1.0
-1.9761848801942237,1.0
-1.4331610959029888,1.0
-1.367725750359245,2.0
-0.9791844381393648,2.0
-2.1375635455227457,1.0
-1.8758751546332253,2.0
-1.7487804983540343,2.0
-1.3752522644046274,2.0
-1.8145958151399686,1.0
-1.2156296384053769,2.0
-1.8873165018934928,2.0
-1.634920957526697,2.0
-1.93220105568026,2.0
-1.6312992352439082,1.0
-1.9800722129374604,2.0
-1.9510321078550605,2.0
-1.1201888269417075,2.0
-1.9710403972577626,2.0
-2.316921731920415,1.0
-1.5307414096684906,2.0
-1.6745776442948959,2.0
-0.8618474897863924,1.0
-1.976690701368033,2.0
-2.048175689970918,3.0
-2.261293323303214,2.0
-1.9757741208492203,2.0
-2.230573585624539,2.0
-2.3135656142790544,2.0
-0.9203403145402875,2.0
-1.4370017786255023,1.0
-0.9203141683461088,2.0
-1.3173066195771648,1.0
-1.761634136623544,2.0
-1.435332406283679,1.0
-1.4770305999849829,1.0
-2.203400452931014,1.0
-1.9219396465877838,1.0
-1.892103112729815,1.0
-2.058813136304363,2.0
-1.6840952860802856,2.0
-2.072129461389494,2.0
-1.589669892565051,2.0
-0.7134024760908142,2.0
-1.8272820796941651,2.0
-1.116007501333103,2.0
-2.4558964180828977,1.0
-2.0104861823700317,1.0
-1.6989819098584618,2.0
-1.1659389446299855,2.0
-1.198124093789539,1.0
-1.2034430162782452,2.0
-1.5038830316000196,2.0
-1.3629106399588178,1.0
-1.3339235841771138,1.0
-0.6935914110176573,2.0
-1.8670833758055663,1.0
-0.8512695041857208,2.0
-2.068997937707305,2.0
-1.596935549208722,2.0
-2.1463145749750807,2.0
-1.3346094261543047,2.0
-1.8525465804129357,2.0
-2.242104189314323,1.0
-2.2073369473327005,2.0
-1.2049582869312077,2.0
-1.3258829562807268,2.0
-0.8148200161009493,2.0
-1.8320325758526677,2.0
-1.933151706185336,1.0
-1.4644212105690848,1.0
-1.3400551092866912,2.0
-0.7589977012817212,1.0
-1.2613816730483323,1.0
-2.4343556469906575,1.0
-1.539713897229821,2.0
-1.5996554340018585,2.0
-1.7525277197863236,2.0
-1.3063903266733363,1.0
-1.4449705868633334,1.0
-1.3246442564517507,2.0
-1.788944246827874,1.0
-1.5653386399746647,1.0
-1.526742878702475,2.0
-1.4398158088651756,1.0
-2.2109477031155413,2.0
-1.5195434435860575,2.0
-1.232862477518649,2.0
-1.7479887675910617,2.0
-1.9421758307806645,1.0
-2.429399517623108,1.0
-1.1987511052323536,2.0
-1.7726040298279384,1.0
-0.8767951632174245,2.0
-1.3625975423476104,2.0
-1.8110994821336406,2.0
-1.1864192914415033,2.0
-1.5446255945489527,2.0
-2.26308999814008,1.0
-1.2094578241140765,1.0
-1.1493256419816538,2.0
-1.878382957748961,2.0
-2.356170309796568,1.0
-1.2973217414896272,1.0
-2.186612031666579,1.0
-1.8116723932748917,1.0
-1.82952818826115,2.0
-2.2368096452323605,2.0
-2.0433199163643105,1.0
-1.337726498835762,2.0
-1.883893849311092,2.0
-1.5506832112669382,2.0
-1.7756118638571914,1.0
-1.7715561262308004,1.0
-1.9794613672406758,2.0
-1.1689510602172835,2.0
-1.2847311707806301,2.0
-1.6327405900044711,2.0
-1.1748405727225675,2.0
-1.440507047211896,1.0
-1.6973031975444692,1.0
-1.9189749658524198,2.0
-2.040879221951116,2.0
-1.3773330962449404,1.0
-1.5627207829790746,2.0
-1.3874678518311874,1.0
-2.172483183630897,2.0
-1.9146010839681682,2.0
-1.2945502815127503,1.0
-0.6048479957703017,1.0
-1.9949704475679955,2.0
-1.97115856216945,2.0
-1.6137798906475795,2.0
-2.1478368722697625,2.0
-1.3349960876302625,1.0
-1.217098540455598,1.0
-0.9033234622360258,2.0
-1.8442838607573746,2.0
-1.7717533636163498,2.0
-1.5476644099865167,1.0
-1.0411593476060996,1.0
-2.334053315448498,3.0
-1.592887005588632,1.0
-1.9591990001020445,2.0
-1.2094976573840373,1.0
-1.4328223154474191,2.0
-1.6533176645391743,2.0
-1.7760903960803975,1.0
-2.4137742960462636,1.0
-1.25362552961949,2.0
-1.6783862322372995,1.0
