empl_chge_lc1vs0_iate,region
-1.1983855525764566,76.0
1.603167032721935,77.0
1.845813777726602,66.0
-0.2624452939922461,63.0
0.14952189957465822,72.0
-0.044676647145843296,64.0
0.747657594083273,61.0
1.8312129088076279,66.0
-0.06889833208197438,63.0
0.4978152443623715,68.0
0.10115536178780316,64.0
-0.21594132822628928,29.0
-0.23834705898235112,74.0
0.5834205353375019,83.0
-0.4779278140679605,52.0
1.017068109238109,72.0
0.09709616529478993,2.0
2.083980912569372,28.0
-0.9997170401890711,60.0
-0.07005248211529774,43.0
-0.47437897363353465,13.0
-0.7385795425729949,32.0
-0.9145809609119067,72.0
-0.23946423765358701,66.0
-0.44842673416818146,9.0
1.1162659864615183,18.0
-0.13266110133174322,2.0
1.6486313518522273,23.0
0.15912483429784863,32.0
-0.07859361184549996,3.0
0.9391311922210034,42.0
0.3149867458636021,68.0
0.5701192646519482,82.0
-0.36088845308180606,6.0
1.0832549369078357,76.0
-0.20798873090596826,50.0
-0.4775389039437721,49.0
-0.18806048230603745,52.0
0.7618762870723055,78.0
-0.16330134610054797,82.0
-0.4234936543143384,3.0
-0.9425821425865124,76.0
-0.18313480406120217,55.0
0.19730209541045912,43.0
-0.9496221678121034,56.0
-0.629051842805405,65.0
0.4400278763798708,42.0
-0.38112924914375246,74.0
1.34816237993425,47.0
-0.5922165527165151,49.0
-0.049378334224403186,41.0
-0.27833209695098776,1.0
-0.942519103706772,85.0
0.5779734892649859,72.0
-0.45195684125450425,80.0
0.35660047945080375,64.0
-0.3454836328252759,83.0
-0.2717925730211744,81.0
-0.4282177562475564,31.0
-0.2646448028842643,55.0
1.5843202342193523,58.0
1.2864808317781187,77.0
-0.8907746769988814,35.0
-0.6654645511209875,17.0
-0.7656346707115577,69.0
-0.20597183066228192,15.0
0.4565878837642499,50.0
1.8258058664346275,53.0
-0.08054134437884342,26.0
1.3834551474001349,70.0
1.8416001263926773,41.0
-0.7668726073546356,67.0
1.190765010024737,10.0
0.4044857721021879,65.0
0.08109195104434441,75.0
-0.7791530309372754,61.0
0.7230756258193796,36.0
-0.1276953143016522,38.0
1.1372183240731655,45.0
0.2641891144397325,85.0
-1.0209296223376014,37.0
1.4369169738409195,50.0
1.089773948357739,47.0
1.2565355219028482,57.0
-0.3488072258614977,53.0
0.5268425218057673,39.0
1.0866494352079243,4.0
-0.637057759499121,48.0
0.8780355650473355,81.0
0.6660194499909298,43.0
1.6069024979939155,4.0
1.8341104243264938,31.0
1.4006146694893504,71.0
2.004685990435201,44.0
0.3122889793650548,72.0
1.7692411376789414,64.0
-0.7375101562148164,50.0
1.2572711449209633,64.0
0.10047536858366224,14.0
2.0208225153869597,5.0
-0.3825254404864931,43.0
0.4796198040328092,60.0
-0.3300414422105131,57.0
0.9201993597217017,50.0
0.224153129175852,5.0
1.7159745281046588,26.0
-0.6649076769273371,68.0
-0.6777037577571291,58.0
0.16471356542863658,21.0
1.5030233861646745,23.0
1.2444429493449698,76.0
-0.3867071360835307,53.0
0.17733824273576304,30.0
-1.3590244577141053,64.0
2.033434927764732,29.0
0.302717677069486,56.0
-1.2496867440904595,64.0
0.7047043384579696,20.0
1.2141083095408842,50.0
-0.720531899358082,21.0
-0.7068595441008514,17.0
-0.8039606217932532,76.0
-1.0420901121428359,51.0
-0.3150185258070596,63.0
1.1717842942538592,53.0
1.0022868660196051,44.0
-0.631955194865623,11.0
-0.16238789717330127,80.0
0.5650631774088664,2.0
0.7639904298646457,81.0
-0.5181058859205278,72.0
-0.08633794441040982,1.0
1.5532157240418185,18.0
-0.08479395156708358,6.0
-0.6205294426137662,83.0
0.5175260679949814,32.0
0.12227745612106089,15.0
-0.9363197485283699,77.0
2.0629886844731065,38.0
-0.7535173918411809,60.0
-0.41561832888831857,3.0
-1.036881593599602,59.0
-0.5690634716315858,70.0
-0.5303654866219043,2.0
-0.7137264998572104,24.0
-0.13945444133610052,48.0
-0.2921601078007414,45.0
0.9178762769093378,48.0
-0.23800934735156726,39.0
0.9289627126380029,70.0
0.3442118842740054,44.0
-0.05830263949505146,60.0
0.27968094281044975,84.0
0.9933943110146708,66.0
0.8416951564805871,52.0
-0.6319126125829394,68.0
0.3922953153096777,17.0
1.4161414040918618,21.0
0.05317222714375869,21.0
0.0041658013622285495,60.0
-0.39534976958374896,22.0
-0.7110981660828222,72.0
-0.3506452907717826,70.0
-1.033150682064191,33.0
0.11288311041158294,77.0
-0.2912802214001331,51.0
-0.8302257217253026,45.0
1.721489247227856,17.0
0.17566847565827232,11.0
-0.8703805149488589,5.0
1.696494384983183,1.0
-0.8817356831610603,79.0
-1.1002130743552274,78.0
1.946562483477189,82.0
0.06591444739619673,40.0
-0.7407600709665809,55.0
-0.5428350012694958,59.0
1.5906651169717088,21.0
0.35355372615021075,79.0
-0.30358704982925877,34.0
0.2814103768064481,12.0
-0.2185816712055812,33.0
1.0491297610961077,79.0
1.1164735580041096,28.0
-0.5445500030262618,53.0
-0.06800860028346245,63.0
0.08875816819530247,17.0
0.3345607129543121,71.0
0.4365122678294724,26.0
