empl_ttl_lc2vs0_iate,age
-10.455272575170456,30.0
-10.495215773805379,30.0
-9.943273272656464,45.0
-11.63726759927718,36.0
-12.263698971470621,41.0
-10.060826222107703,37.0
-9.869283514593556,33.0
-10.376136674381657,46.0
-8.937427014658777,49.0
-9.500680053270631,50.0
-10.397448488887635,32.0
-9.821778058907077,35.0
-11.24536717162849,31.0
-10.745990378605423,44.0
-12.188621207232252,33.0
-9.62485277341956,47.0
-10.107888235406197,31.0
-9.78754829147461,47.0
-10.870456532773062,41.0
-12.75145477308685,34.0
-12.41528845519504,42.0
-9.705468855207563,45.0
-11.581492825186581,35.0
-10.2848954204407,33.0
-10.960041033292418,39.0
-9.756263539862722,42.0
-10.247703615521035,32.0
-9.242283678742954,44.0
-10.241669040828516,31.0
-9.971395228081153,44.0
-11.28646000625155,32.0
-8.917401228400058,37.0
-10.10040438824571,31.0
-10.161896222176733,43.0
-9.971287256633902,39.0
-12.013310147436286,48.0
-10.208185080158842,35.0
-10.521425518488908,49.0
-9.50408541242431,46.0
-12.568956844036432,50.0
-11.504879675534607,40.0
-11.18706375865329,33.0
-10.944037256278797,37.0
-9.903164334048505,36.0
-9.290584529269633,48.0
-9.828899395232781,39.0
-9.549898177526694,33.0
-9.606080242822854,44.0
-12.220311829937902,38.0
-9.280698071035472,43.0
-10.052373034790593,32.0
-10.180731513804696,34.0
-10.288883947702733,33.0
-9.627339707193892,43.0
-9.098179749555285,47.0
-12.35198321386795,35.0
-11.199513138312943,46.0
-8.5925013331309,37.0
-10.246578235074892,48.0
-10.127313530181636,37.0
-11.70950530416489,42.0
-10.757311187035091,39.0
-11.036577768112876,34.0
-10.055606291181203,35.0
-9.69725823825079,32.0
-10.587636794762474,40.0
-11.464537604641631,43.0
-9.194567812563145,37.0
-9.631200327695025,44.0
-11.088473628182493,40.0
-10.383050734086867,47.0
-9.068414459076767,43.0
-10.479530395908036,49.0
-9.50760292278771,40.0
-9.33260996790436,50.0
-9.655335936520864,32.0
-9.747346863977224,37.0
-8.750608586558938,34.0
-9.929602805378035,45.0
-9.851361280132995,40.0
-9.706199079440095,44.0
-12.239834772623823,43.0
-11.127883791177776,50.0
-9.30363970782708,34.0
-10.469911126629555,39.0
-12.058192142117653,38.0
-10.86095525424162,36.0
-10.908260885465904,43.0
-11.842967409348766,44.0
-10.933997222437064,39.0
-10.32951554653137,32.0
-10.082464455729294,44.0
-10.204701413448761,38.0
-10.169230310129418,39.0
-10.23607901951144,47.0
-9.490034012801832,37.0
-9.549928954034101,49.0
-10.387561882504741,48.0
-10.981703578585307,34.0
-9.644267703930073,42.0
-10.4681642632919,49.0
-9.723687198452673,32.0
-9.606470108643125,41.0
-8.675754712635836,40.0
-11.575640191256287,32.0
-10.656408922350355,34.0
-10.603010206957732,49.0
-9.264024889382844,50.0
-10.414256422062563,43.0
-11.506783714199306,37.0
-9.94527128106973,46.0
-11.000730118598462,49.0
-9.892397271225239,47.0
-11.751360716837436,38.0
-10.738428203766436,49.0
-10.87965032560004,41.0
-12.148291250118255,47.0
-10.197302826185998,36.0
-10.930419370610895,36.0
-10.367778713682101,39.0
