empl_ttl_lc1vs0_iate,sex
-2.5231890681491196,2.0
-2.5797679550728825,2.0
-2.9832199349401964,2.0
1.9906408300980858,1.0
-4.74179607368648,2.0
-0.22213815250582636,1.0
-4.950335022779152,2.0
0.5256776551689657,1.0
-1.9139403119566305,2.0
-3.8342644421630108,2.0
-4.442746199472466,2.0
2.413137194448539,1.0
-5.621136121726995,2.0
2.185908117937459,1.0
-2.8095181873942408,2.0
0.4801582864472236,1.0
-3.9124514875608845,2.0
-5.306479576416392,2.0
-0.03478593700860966,2.0
-2.895603815442875,2.0
1.3006105374202566,1.0
-2.315571722566077,2.0
-3.385824960278075,2.0
-4.09258497504317,2.0
-2.2057002871026627,2.0
4.803586471764283,1.0
2.2197286432821866,1.0
-4.89134790223155,2.0
-5.942747944183408,2.0
-4.4164320847436205,2.0
-3.513419265522365,2.0
-0.5359292890927931,2.0
4.9528453073973875,1.0
-2.8934713112076076,2.0
3.4848034528204637,1.0
2.414838414606587,1.0
-4.764207489054151,2.0
3.2271618390075356,1.0
2.7691365700814785,1.0
-1.5395416935179667,2.0
-4.832599031506935,2.0
-1.654843611678814,1.0
-5.545785191484228,2.0
2.6838594597898044,1.0
-1.7077926984564884,2.0
-4.836486754034606,2.0
7.829417296521066,1.0
0.7488929282967158,1.0
6.17123767797095,1.0
-3.5064439236197855,2.0
-2.8918654385101976,2.0
-0.32651993120142997,1.0
-0.7541093629029234,1.0
5.62375767700266,1.0
4.057894087979059,1.0
2.9355194230113852,1.0
2.986355523518304,1.0
2.7493264392123384,1.0
5.40357667019569,1.0
-4.760415526174168,2.0
6.753952257809122,1.0
-4.0121383138253455,2.0
2.639193903004866,1.0
-1.3329897609641348,2.0
2.3635047658915154,1.0
-5.134624290692189,2.0
-1.4733654496013888,2.0
-3.26110431608067,2.0
3.218986476125871,1.0
2.3825830744789247,1.0
4.5475855977318735,1.0
-3.417545387946795,2.0
-4.179209917767784,2.0
1.640202945018571,1.0
2.568329904789347,1.0
4.168642152127552,1.0
-1.452722280148095,1.0
-2.688467978710321,2.0
-4.82399662506908,2.0
5.546597202196234,1.0
-4.016945678093515,2.0
-5.115920426205432,2.0
3.7294278607055142,1.0
2.334048470515842,1.0
-4.956380242680426,2.0
-4.989444200797878,2.0
-4.194114239143946,2.0
-5.128906618622393,2.0
-4.663085152919754,2.0
4.792352866919196,1.0
3.4694783194871324,1.0
-4.488058950739694,2.0
-2.121859601188758,2.0
-2.1322914708223735,2.0
1.4573621320491128,1.0
-1.4070494348384464,2.0
-0.7758274720053753,1.0
2.5590408378265295,1.0
-1.933145282391608,2.0
-1.4035755138953379,1.0
2.619865533045105,1.0
-2.124809715592194,2.0
-2.1083594961703,1.0
5.147131241550229,1.0
-2.6281169422759616,2.0
-3.377968890511771,2.0
-4.5038982543543,2.0
-4.166301452698261,2.0
-3.166448377329249,2.0
-2.394839592752299,2.0
-2.236329595006463,2.0
-4.731079123106321,2.0
2.293940252634666,1.0
-4.604045287197037,2.0
2.9767716052249042,1.0
1.954723686882227,1.0
-2.5670502913805833,2.0
-2.1074287477661056,2.0
2.655532488904,1.0
4.3498653803150065,1.0
-3.898760539043654,2.0
0.048092423294751274,1.0
4.31654371405361,1.0
-2.7559647851814324,2.0
-2.872684533002216,2.0
-4.351390014850102,2.0
-4.512594479172228,2.0
-3.5259852456250305,2.0
-4.036945153681208,2.0
-1.6113526277662724,2.0
-3.1592904379045463,2.0
-1.814386180831832,1.0
6.309530703845729,1.0
-3.564952991253822,2.0
-3.1941604478561643,2.0
1.9038337157036327,1.0
-4.952349685167615,2.0
-6.125665289768303,2.0
4.042562481124445,1.0
-0.3533778927528619,1.0
-3.8716703896283535,2.0
-4.329369749538178,2.0
4.9447488115343115,1.0
-1.0952339824614716,1.0
-2.6685771984231574,2.0
-0.6560387483250838,1.0
-3.3166481572982156,2.0
3.2271644736640486,1.0
2.7345882345187342,1.0
-2.577369197277741,2.0
1.62075645686458,1.0
-2.7170254055263685,2.0
1.601286228443381,1.0
0.18996087068198597,1.0
